"subject_id","X1__0","X2__0","X3__0","X4__0","X5__0","X1__1","X2__1","X3__1","X4__1","X5__1","X1__2","X2__2","X3__2","X4__2","X5__2","X1__3","X2__3","X3__3","X4__3","X5__3","X1__4","X2__4","X3__4","X4__4","X5__4","X1__5","X2__5","X3__5","X4__5","X5__5","X1__6","X2__6","X3__6","X4__6","X5__6","X1__7","X2__7","X3__7","X4__7","X5__7","X1__8","X2__8","X3__8","X4__8","X5__8","X1__9","X2__9","X3__9","X4__9","X5__9","X1__10","X2__10","X3__10","X4__10","X5__10"
"1524","27.0","42.0","10.0","52.0","78.0","44.0","15.0","56.0","36.0","67.0","27.0","42.0","10.0","52.0","67.0","44.0","15.0","56.0","36.0","67.0","44.0","15.0","10.0","52.0","67.0","44.0","15.0","10.0","52.0","67.0","27.0","15.0","10.0","52.0","67.0","44.0","42.0","56.0","52.0","78.0","27.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","67.0","44.0","15.0","10.0","36.0","67.0"
"1682","27.0","42.0","10.0","52.0","67.0","44.0","15.0","10.0","36.0","67.0","44.0","15.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","67.0","44.0","15.0","56.0","36.0","67.0","44.0","42.0","10.0","52.0","67.0","44.0","15.0","10.0","36.0","67.0","44.0","42.0","10.0","52.0","78.0","44.0","15.0","56.0","36.0","67.0","27.0","15.0","10.0","52.0","67.0","44.0","42.0","10.0","52.0","78.0"
"1243","44.0","42.0","10.0","52.0","78.0","44.0","15.0","10.0","36.0","67.0","44.0","42.0","56.0","52.0","78.0","27.0","42.0","10.0","52.0","67.0","44.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","36.0","78.0","44.0","15.0","10.0","52.0","67.0","44.0","42.0","10.0","52.0","78.0","44.0","15.0","10.0","36.0","67.0","44.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0"
"833","44.0","15.0","56.0","52.0","78.0","27.0","15.0","10.0","52.0","78.0","27.0","15.0","56.0","36.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","15.0","56.0","52.0","67.0","27.0","15.0","56.0","52.0","67.0","27.0","15.0","10.0","52.0","78.0","44.0","15.0","10.0","36.0","78.0","27.0","42.0","10.0","36.0","67.0","27.0","42.0","56.0","36.0","67.0","27.0","15.0","10.0","52.0","78.0"
"87","27.0","15.0","10.0","52.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","15.0","10.0","36.0","78.0","27.0","15.0","10.0","36.0","78.0","27.0","15.0","10.0","36.0","78.0","27.0","15.0","10.0","52.0","78.0","44.0","42.0","56.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","36.0","78.0","27.0","15.0","56.0","52.0","67.0","27.0","15.0","10.0","52.0","78.0"
"1899","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","36.0","78.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","56.0","36.0","78.0","27.0","42.0","56.0","36.0","67.0","44.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","67.0","27.0","42.0","56.0","52.0","67.0","27.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","36.0","67.0","44.0","15.0","10.0","36.0","67.0"
"1598","44.0","42.0","56.0","52.0","78.0","27.0","42.0","10.0","52.0","67.0","44.0","15.0","56.0","36.0","67.0","44.0","42.0","10.0","52.0","67.0","44.0","42.0","56.0","36.0","78.0","27.0","42.0","10.0","52.0","67.0","44.0","15.0","10.0","36.0","67.0","44.0","42.0","10.0","52.0","67.0","44.0","15.0","56.0","36.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","78.0"
"164","44.0","15.0","56.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","44.0","15.0","56.0","52.0","67.0","27.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","36.0","78.0","27.0","42.0","56.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","15.0","56.0","52.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","42.0","56.0","52.0","67.0","27.0","15.0","56.0","52.0","67.0"
"292","27.0","15.0","56.0","52.0","78.0","44.0","42.0","56.0","52.0","67.0","27.0","15.0","56.0","52.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","42.0","56.0","36.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","42.0","56.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","44.0","15.0","56.0","52.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","15.0","10.0","52.0","78.0"
"368","27.0","15.0","10.0","52.0","67.0","27.0","15.0","10.0","36.0","78.0","27.0","15.0","10.0","36.0","78.0","27.0","15.0","10.0","52.0","78.0","44.0","42.0","56.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","15.0","56.0","36.0","67.0","44.0","15.0","10.0","52.0","78.0","27.0","15.0","10.0","36.0","78.0","27.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","36.0","78.0"
"1213","27.0","15.0","10.0","52.0","67.0","44.0","15.0","10.0","52.0","67.0","27.0","15.0","10.0","52.0","78.0","44.0","15.0","10.0","52.0","67.0","27.0","15.0","10.0","52.0","67.0","27.0","15.0","10.0","52.0","67.0","44.0","15.0","10.0","52.0","67.0","27.0","15.0","10.0","52.0","67.0","27.0","15.0","10.0","52.0","67.0","44.0","42.0","56.0","52.0","78.0","44.0","15.0","10.0","36.0","67.0"
"1209","44.0","15.0","10.0","36.0","78.0","27.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","78.0","44.0","42.0","10.0","52.0","78.0","44.0","15.0","56.0","36.0","67.0","27.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","36.0","67.0","44.0","42.0","10.0","52.0","78.0","44.0","15.0","10.0","36.0","67.0","27.0","15.0","10.0","52.0","78.0"
"754","27.0","15.0","56.0","52.0","78.0","44.0","15.0","10.0","52.0","78.0","27.0","42.0","56.0","36.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","15.0","56.0","36.0","67.0","44.0","15.0","56.0","52.0","67.0","27.0","15.0","10.0","52.0","78.0","44.0","42.0","56.0","52.0","67.0","27.0","15.0","56.0","52.0","67.0","27.0","42.0","56.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0"
"806","27.0","15.0","10.0","52.0","78.0","27.0","15.0","10.0","52.0","78.0","44.0","15.0","10.0","52.0","67.0","27.0","15.0","10.0","36.0","78.0","27.0","15.0","10.0","36.0","78.0","27.0","42.0","56.0","52.0","67.0","27.0","42.0","10.0","36.0","78.0","27.0","15.0","10.0","36.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","42.0","56.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0"
"296","27.0","15.0","56.0","52.0","78.0","27.0","15.0","10.0","52.0","78.0","27.0","42.0","56.0","52.0","67.0","27.0","42.0","56.0","52.0","78.0","27.0","15.0","56.0","52.0","67.0","27.0","42.0","56.0","52.0","67.0","44.0","42.0","10.0","52.0","78.0","27.0","15.0","56.0","36.0","67.0","27.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","36.0","78.0"
"1283","27.0","42.0","10.0","52.0","78.0","44.0","15.0","10.0","52.0","67.0","44.0","15.0","10.0","52.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","78.0","44.0","15.0","56.0","36.0","67.0","27.0","15.0","56.0","36.0","78.0","27.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","36.0","67.0","44.0","15.0","10.0","36.0","67.0"
"834","27.0","15.0","56.0","36.0","78.0","27.0","15.0","56.0","52.0","67.0","27.0","15.0","10.0","52.0","78.0","44.0","15.0","10.0","36.0","78.0","27.0","15.0","10.0","52.0","67.0","27.0","42.0","56.0","36.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","56.0","36.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","36.0","78.0"
"1755","27.0","42.0","10.0","36.0","78.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","67.0","44.0","15.0","10.0","36.0","67.0","27.0","15.0","10.0","52.0","67.0","44.0","42.0","10.0","52.0","67.0","27.0","42.0","56.0","36.0","67.0","27.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","67.0"
"1579","27.0","42.0","10.0","36.0","78.0","27.0","42.0","10.0","36.0","67.0","44.0","15.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","67.0","27.0","15.0","10.0","52.0","78.0","44.0","15.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","67.0","44.0","15.0","56.0","36.0","67.0","44.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0"
"240","27.0","15.0","56.0","52.0","78.0","27.0","42.0","56.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","15.0","56.0","36.0","67.0","27.0","15.0","56.0","52.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","15.0","56.0","36.0","67.0","27.0","42.0","56.0","52.0","67.0","27.0","42.0","56.0","52.0","67.0","27.0","42.0","56.0","52.0","78.0","27.0","15.0","56.0","52.0","67.0"
"1410","27.0","42.0","56.0","52.0","78.0","27.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","67.0","27.0","15.0","10.0","36.0","67.0","44.0","15.0","10.0","52.0","67.0","27.0","15.0","10.0","52.0","67.0","27.0","15.0","10.0","52.0","67.0","27.0","15.0","10.0","52.0","67.0","27.0","15.0","10.0","52.0","67.0","44.0","15.0","10.0","52.0","78.0"
"1601","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","78.0","44.0","15.0","56.0","36.0","78.0","27.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","44.0","15.0","10.0","36.0","67.0","44.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","36.0","67.0","27.0","42.0","10.0","36.0","78.0","44.0","15.0","10.0","52.0","78.0"
"895","27.0","15.0","56.0","52.0","78.0","27.0","15.0","56.0","52.0","67.0","44.0","15.0","10.0","52.0","78.0","44.0","15.0","10.0","36.0","78.0","27.0","15.0","10.0","36.0","67.0","27.0","15.0","56.0","36.0","67.0","44.0","15.0","10.0","52.0","78.0","27.0","15.0","10.0","52.0","78.0","27.0","42.0","56.0","52.0","67.0","27.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0"
"1381","27.0","15.0","10.0","36.0","78.0","27.0","15.0","10.0","52.0","67.0","44.0","15.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","44.0","42.0","10.0","36.0","67.0","44.0","15.0","10.0","36.0","67.0","44.0","15.0","10.0","52.0","67.0","44.0","15.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","67.0","44.0","42.0","10.0","52.0","78.0"
"910","27.0","15.0","10.0","52.0","78.0","27.0","42.0","56.0","36.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","15.0","10.0","52.0","67.0","27.0","15.0","10.0","36.0","78.0","27.0","15.0","10.0","36.0","78.0","27.0","15.0","56.0","36.0","67.0","27.0","15.0","56.0","52.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","15.0","56.0","36.0","67.0","27.0","42.0","10.0","52.0","78.0"
"1797","27.0","42.0","10.0","52.0","78.0","27.0","42.0","56.0","36.0","78.0","27.0","42.0","10.0","36.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","36.0","78.0","44.0","15.0","56.0","36.0","67.0","44.0","42.0","56.0","52.0","78.0","44.0","15.0","10.0","36.0","67.0","44.0","42.0","10.0","52.0","67.0","44.0","42.0","10.0","52.0","78.0","44.0","15.0","56.0","36.0","67.0"
"256","27.0","15.0","10.0","36.0","78.0","27.0","42.0","56.0","52.0","67.0","27.0","15.0","56.0","52.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","42.0","56.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","36.0","78.0","44.0","15.0","56.0","52.0","67.0","44.0","15.0","10.0","52.0","78.0","27.0","15.0","56.0","36.0","67.0","44.0","42.0","56.0","52.0","67.0"
"527","27.0","15.0","10.0","52.0","78.0","27.0","42.0","56.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","56.0","36.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","36.0","78.0","27.0","42.0","10.0","36.0","78.0","27.0","42.0","56.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","78.0","27.0","15.0","10.0","52.0","67.0"
"1644","44.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","67.0","44.0","42.0","10.0","36.0","78.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","36.0","78.0","27.0","42.0","10.0","36.0","78.0","44.0","15.0","10.0","36.0","67.0","44.0","15.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","67.0","27.0","42.0","56.0","36.0","67.0","44.0","15.0","56.0","36.0","67.0"
"1195","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","44.0","15.0","10.0","36.0","67.0","27.0","42.0","10.0","52.0","67.0","44.0","42.0","56.0","36.0","67.0","27.0","42.0","10.0","36.0","78.0","44.0","15.0","10.0","36.0","67.0","44.0","15.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","78.0"
"404","27.0","15.0","56.0","52.0","78.0","27.0","15.0","10.0","36.0","78.0","27.0","15.0","56.0","36.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","42.0","56.0","36.0","67.0","27.0","15.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","15.0","10.0","52.0","67.0","27.0","15.0","10.0","36.0","78.0","44.0","15.0","10.0","36.0","78.0","27.0","42.0","10.0","36.0","67.0"
"33","27.0","15.0","56.0","52.0","78.0","27.0","15.0","56.0","36.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","42.0","56.0","36.0","78.0","44.0","42.0","10.0","52.0","78.0","27.0","42.0","56.0","36.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","15.0","56.0","36.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","15.0","56.0","36.0","67.0","27.0","15.0","10.0","52.0","78.0"
"1273","44.0","42.0","56.0","52.0","78.0","44.0","15.0","10.0","36.0","67.0","44.0","42.0","10.0","52.0","78.0","44.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","78.0","44.0","15.0","10.0","36.0","78.0","44.0","15.0","10.0","52.0","78.0","44.0","15.0","10.0","52.0","78.0","44.0","15.0","10.0","52.0","67.0","44.0","15.0","10.0","52.0","67.0"
"1687","44.0","42.0","10.0","36.0","78.0","27.0","42.0","10.0","52.0","67.0","44.0","15.0","10.0","36.0","67.0","44.0","42.0","10.0","52.0","67.0","44.0","15.0","10.0","36.0","78.0","44.0","15.0","10.0","52.0","67.0","44.0","42.0","10.0","52.0","78.0","44.0","15.0","10.0","36.0","67.0","27.0","15.0","10.0","52.0","67.0","27.0","15.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","67.0"
"26","44.0","15.0","10.0","52.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","42.0","10.0","36.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","78.0","44.0","42.0","56.0","36.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","56.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","15.0","56.0","36.0","67.0","27.0","15.0","10.0","52.0","78.0"
"961","27.0","15.0","56.0","52.0","67.0","27.0","15.0","56.0","52.0","78.0","27.0","15.0","10.0","52.0","78.0","27.0","42.0","56.0","52.0","67.0","27.0","15.0","56.0","52.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","42.0","56.0","36.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","42.0","56.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","56.0","52.0","67.0"
"768","44.0","15.0","56.0","52.0","78.0","27.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","36.0","78.0","27.0","42.0","10.0","36.0","78.0","27.0","42.0","56.0","36.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","78.0","44.0","15.0","56.0","52.0","67.0","27.0","42.0","56.0","52.0","67.0","27.0","42.0","56.0","52.0","78.0","27.0","15.0","56.0","52.0","67.0"
"875","27.0","15.0","56.0","52.0","78.0","44.0","15.0","10.0","52.0","78.0","44.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","36.0","78.0","27.0","42.0","56.0","36.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","15.0","56.0","36.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","15.0","56.0","36.0","67.0","27.0","42.0","10.0","52.0","78.0"
"1499","44.0","42.0","56.0","52.0","78.0","27.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","36.0","67.0","44.0","15.0","10.0","36.0","67.0","44.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","44.0","15.0","10.0","36.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","67.0","44.0","15.0","56.0","36.0","78.0","27.0","15.0","10.0","52.0","67.0"
"554","27.0","15.0","56.0","52.0","78.0","44.0","15.0","56.0","36.0","78.0","27.0","42.0","56.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","56.0","52.0","67.0","27.0","42.0","56.0","52.0","78.0","27.0","42.0","10.0","52.0","67.0","27.0","15.0","56.0","52.0","67.0","27.0","15.0","56.0","52.0","67.0","27.0","42.0","56.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0"
"1503","44.0","42.0","56.0","36.0","78.0","44.0","42.0","10.0","36.0","67.0","44.0","15.0","10.0","36.0","67.0","27.0","15.0","10.0","52.0","78.0","44.0","15.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","67.0","44.0","15.0","56.0","36.0","78.0","44.0","15.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","36.0","78.0"
"1349","44.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","36.0","67.0","27.0","42.0","56.0","52.0","67.0","44.0","15.0","56.0","36.0","78.0","27.0","15.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","44.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","36.0","67.0","27.0","42.0","10.0","52.0","67.0"
"560","27.0","15.0","56.0","52.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","15.0","10.0","36.0","78.0","27.0","42.0","10.0","36.0","67.0","27.0","42.0","10.0","36.0","78.0","27.0","15.0","56.0","36.0","67.0","27.0","42.0","56.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","36.0","78.0","27.0","42.0","10.0","36.0","78.0","27.0","42.0","10.0","52.0","78.0"
"1436","44.0","42.0","10.0","52.0","78.0","27.0","15.0","10.0","36.0","67.0","44.0","42.0","10.0","52.0","67.0","44.0","15.0","56.0","36.0","78.0","44.0","42.0","56.0","52.0","67.0","44.0","42.0","10.0","52.0","67.0","44.0","15.0","10.0","52.0","78.0","44.0","42.0","10.0","52.0","78.0","27.0","42.0","56.0","36.0","67.0","27.0","42.0","10.0","36.0","67.0","27.0","42.0","10.0","36.0","67.0"
"22","27.0","15.0","56.0","52.0","78.0","27.0","15.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","67.0","27.0","15.0","56.0","36.0","67.0","44.0","15.0","10.0","36.0","78.0","27.0","42.0","56.0","52.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","15.0","56.0","52.0","67.0","27.0","15.0","10.0","52.0","78.0","44.0","42.0","56.0","36.0","67.0","27.0","42.0","10.0","52.0","78.0"
"127","27.0","15.0","56.0","52.0","78.0","27.0","15.0","10.0","52.0","78.0","27.0","42.0","56.0","36.0","67.0","27.0","42.0","10.0","52.0","78.0","27.0","15.0","56.0","36.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","42.0","56.0","36.0","67.0","27.0","42.0","10.0","52.0","78.0","44.0","15.0","56.0","36.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","15.0","56.0","52.0","78.0"
"601","44.0","15.0","10.0","36.0","78.0","27.0","15.0","56.0","36.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","42.0","56.0","36.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","15.0","56.0","36.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","42.0","56.0","52.0","67.0","27.0","15.0","56.0","52.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","67.0"
"1639","27.0","15.0","56.0","52.0","78.0","44.0","42.0","10.0","52.0","67.0","44.0","15.0","10.0","36.0","67.0","44.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","36.0","67.0","44.0","15.0","56.0","36.0","67.0","27.0","15.0","10.0","52.0","67.0","27.0","15.0","10.0","52.0","67.0","44.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","36.0","67.0","27.0","42.0","10.0","52.0","78.0"
"1572","27.0","42.0","10.0","52.0","78.0","44.0","15.0","56.0","36.0","67.0","27.0","15.0","10.0","52.0","67.0","44.0","15.0","10.0","52.0","67.0","44.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","36.0","67.0","44.0","15.0","10.0","36.0","67.0","27.0","15.0","10.0","52.0","67.0","27.0","15.0","10.0","52.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","67.0"
"38","27.0","15.0","56.0","52.0","67.0","44.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","36.0","78.0","27.0","42.0","56.0","36.0","67.0","27.0","15.0","56.0","52.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","42.0","10.0","36.0","67.0","27.0","42.0","10.0","36.0","78.0","27.0","42.0","10.0","36.0","78.0","27.0","15.0","56.0","36.0","67.0","27.0","15.0","10.0","52.0","78.0"
"889","27.0","15.0","56.0","52.0","78.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","36.0","78.0","27.0","42.0","10.0","36.0","78.0","27.0","15.0","10.0","52.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","15.0","56.0","36.0","67.0","27.0","42.0","10.0","52.0","67.0","27.0","15.0","10.0","36.0","67.0","27.0","15.0","10.0","36.0","78.0","27.0","15.0","56.0","52.0","67.0"
"1719","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","67.0","44.0","15.0","10.0","52.0","67.0","44.0","15.0","10.0","52.0","67.0","27.0","15.0","10.0","52.0","67.0","27.0","42.0","56.0","36.0","78.0","27.0","42.0","56.0","36.0","67.0","27.0","42.0","56.0","36.0","67.0","44.0","42.0","10.0","52.0","67.0","44.0","42.0","10.0","36.0","67.0","27.0","42.0","10.0","36.0","67.0"
"710","27.0","15.0","10.0","52.0","78.0","27.0","15.0","10.0","36.0","78.0","27.0","15.0","10.0","52.0","67.0","27.0","15.0","10.0","36.0","78.0","44.0","42.0","56.0","52.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","15.0","56.0","36.0","67.0","27.0","15.0","10.0","52.0","67.0","27.0","15.0","10.0","52.0","78.0","27.0","15.0","56.0","36.0","67.0","27.0","15.0","10.0","52.0","78.0"
"1846","44.0","15.0","10.0","52.0","67.0","44.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","78.0","44.0","15.0","56.0","36.0","78.0","44.0","42.0","10.0","52.0","67.0","44.0","42.0","10.0","52.0","78.0","27.0","42.0","10.0","52.0","78.0","44.0","42.0","10.0","52.0","67.0","27.0","42.0","10.0","36.0","67.0","44.0","15.0","10.0","36.0","67.0"
